country_code,city,year,pm25_concentration,pm10_concentration,no2_concentration,latitude,longitude
BEL,Genk,2015,\N,\N,19.0,50.968,5.5377
BEL,Genk,2016,\N,\N,18.0,50.968,5.5377
BEL,Geraardsbergen,2013,\N,\N,16.0,50.7989156,3.930293238
BEL,Grimbergen,2010,\N,\N,28.0,50.926643,4.394653
BEL,Grimbergen,2013,\N,\N,26.0,50.92609756,4.395910007
BEL,Grimbergen,2014,\N,\N,25.0,50.9261,4.3959
BEL,Grimbergen,2015,\N,\N,24.0,50.9261,4.3959
BEL,Grimbergen,2016,\N,\N,24.0,50.9261,4.3959
BEL,Grimbergen,2017,\N,\N,24.0,50.9261,4.3959
BEL,Grimbergen,2018,\N,\N,24.0,50.9261,4.3959
BEL,Grimbergen,2019,\N,\N,20.0,50.9261,4.3959
BEL,Grimbergen,2020,\N,\N,16.0,50.9261,4.3959
BEL,Idegem,2013,\N,\N,16.0,50.7989,3.9303
BEL,Idegem,2014,\N,\N,13.0,50.7989,3.9303
BEL,Idegem,2015,\N,\N,13.0,50.7989,3.9303
BEL,Idegem,2016,\N,\N,13.0,50.7989,3.9303
BEL,Idegem,2017,\N,\N,13.0,50.7989,3.9303
BEL,Idegem,2018,\N,\N,13.0,50.7989,3.9303
BEL,Idegem,2019,\N,\N,11.0,50.7989,3.9303
BEL,Idegem,2020,\N,\N,9.0,50.7989,3.9303
BEL,Ixelles,2013,\N,\N,43.0,50.83188404,4.379475503
BEL,Kallo,2013,\N,\N,38.0,51.263,4.2789
BEL,Kapellen,2013,\N,\N,23.0,51.32040839,4.444805309
BEL,Kapellen,2014,\N,\N,22.0,51.3204,4.4448
BEL,Kapellen,2015,\N,\N,22.0,51.3204,4.4448
BEL,Kapellen,2016,\N,\N,21.0,51.3204,4.4448
BEL,Kapellen,2017,\N,\N,22.0,51.3204,4.4448
BEL,Kapellen,2018,\N,\N,17.0,51.3204,4.4448
BEL,Kapellen,2019,\N,\N,18.0,51.3204,4.4448
BEL,Kapellen,2020,\N,\N,14.0,51.3204,4.4448
BEL,Kieldrecht,2013,\N,\N,27.0,51.3182,4.2626
BEL,Kieldrecht,2014,\N,\N,27.0,51.3182,4.2626
BEL,Kieldrecht,2015,\N,\N,25.0,51.3182,4.2626
BEL,Kieldrecht,2016,\N,\N,26.0,51.3182,4.2626
BEL,Kwaadmechelen,2013,\N,\N,\N,51.0937,5.1458
BEL,Kwaadmechelen,2015,\N,\N,22.0,51.0822,5.1297
BEL,Kwaadmechelen,2016,\N,\N,23.0,51.0822,5.1297
BEL,Kwaadmechelen,2017,\N,\N,22.0,51.0822,5.1297
BEL,Kwaadmechelen,2018,\N,\N,23.0,51.0822,5.1297
BEL,Kwaadmechelen,2019,\N,\N,19.0,51.0822,5.1297
BEL,Kwaadmechelen,2020,\N,\N,15.0,51.0822,5.1297
BEL,Laakdal,2010,\N,\N,26.0,51.115719,5.011918
BEL,Lanaken,2010,\N,\N,23.0,50.882847,5.617572
BEL,Lanaken,2013,\N,\N,21.0,50.88229883,5.618873985
BEL,Mol,2010,\N,\N,32.0,51.281993,4.30589
BEL,Oosteeklo,2013,\N,\N,20.0,51.1903,3.6873
BEL,Oosteeklo,2014,\N,\N,18.0,51.1903,3.6873
BEL,Oosteeklo,2015,\N,\N,17.0,51.1903,3.6873
BEL,Oosteeklo,2016,\N,\N,18.0,51.1903,3.6873
BEL,Oosteeklo,2017,\N,\N,18.0,51.1903,3.6873
BEL,Oosteeklo,2018,\N,\N,18.0,51.1903,3.6873
BEL,Oosteeklo,2019,\N,\N,16.0,51.1903,3.6873
BEL,Oosteeklo,2020,\N,\N,13.0,51.1903,3.6873
BEL,Retie,2010,18.0,\N,\N,51.231392,5.052011
BEL,Sint pieters leeuw,2010,\N,\N,22.0,50.768684,4.223933
BEL,Sint-pieters-leeuw,2010,\N,\N,25.0,50.795845,4.251367
BEL,Sint-pieters-leeuw,2013,\N,\N,21.0,50.78171807,4.23891135
BEL,Sint-Pieters-Leeuw,2013,\N,\N,21.0,50.7817,4.2389
BEL,Sint-Pieters-Leeuw,2014,\N,\N,18.0,50.7817,4.2389
BEL,Sint-Pieters-Leeuw,2015,\N,\N,17.0,50.7817,4.2389
BEL,Sint-Pieters-Leeuw,2016,\N,\N,17.0,50.7817,4.2389
BEL,Sint-Pieters-Leeuw,2017,\N,\N,16.0,50.7817,4.2389
BEL,Sint-Pieters-Leeuw,2018,\N,\N,17.0,50.7817,4.2389
BEL,Sint-Pieters-Leeuw,2019,\N,\N,14.0,50.7817,4.2389
BEL,Sint-Pieters-Leeuw,2020,\N,\N,11.0,50.7817,4.2389
BEL,Sint-Stevens-Woluwe,2013,\N,\N,29.0,50.8651,4.4284
BEL,Sint-Stevens-Woluwe,2014,\N,\N,27.0,50.8651,4.4284
BEL,Sint-Stevens-Woluwe,2015,\N,\N,25.0,50.8651,4.4284
BEL,Sint-Stevens-Woluwe,2016,\N,\N,26.0,50.8651,4.4284
BEL,Sint-Stevens-Woluwe,2017,\N,\N,25.0,50.8651,4.4284
BEL,Sint-Stevens-Woluwe,2018,\N,\N,24.0,50.8651,4.4284
BEL,Sint-Stevens-Woluwe,2019,\N,\N,21.0,50.8651,4.4284
BEL,Sint-Stevens-Woluwe,2020,\N,\N,17.0,50.8651,4.4284
BEL,Verrebroek,2013,\N,\N,\N,51.254,4.2015
BEL,Verrebroek,2014,17.0,\N,\N,51.254,4.2015
BEL,Verrebroek,2015,16.0,\N,\N,51.254,4.2015
BEL,Verrebroek,2016,16.0,\N,\N,51.254,4.2015
BEL,Verrebroek,2017,14.0,\N,\N,51.254,4.2015
BEL,Vichte,2013,\N,\N,\N,50.8325,3.4058
BEL,Wachtebeke,2013,\N,\N,\N,51.1761,3.8699
BEL,Wachtebeke,2014,\N,\N,19.0,51.1761,3.8699
BEL,Wachtebeke,2015,\N,\N,20.0,51.1761,3.8699
BEL,Wachtebeke,2016,\N,\N,20.0,51.1761,3.8699
BEL,Wachtebeke,2017,\N,\N,21.0,51.1761,3.8699
BEL,Wachtebeke,2018,\N,\N,20.0,51.1761,3.8699
BEL,Wachtebeke,2019,\N,\N,18.0,51.1761,3.8699
BEL,Wachtebeke,2020,\N,\N,14.0,51.1761,3.8699
BEL,Wortegem-petegem,2010,\N,\N,19.0,50.814541,3.530497
BEL,Zaventem,2010,\N,\N,31.0,50.86565,4.427158
BEL,Zaventem,2013,\N,\N,29.0,50.86510788,4.428427284
BEL,Zemst,2010,\N,\N,25.0,50.95546,4.434147
BEL,Zemst,2013,\N,\N,23.0,50.95491669,4.435416985
BEL,Zuienkerke,2010,\N,\N,20.0,51.246391,3.173747
BEL,Zuienkerke,2013,\N,\N,18.0,51.24588211,3.174992101
BEL,Zuienkerke,2014,\N,\N,17.0,51.2459,3.175
BEL,Zuienkerke,2015,\N,\N,15.0,51.2459,3.175
BEL,Zuienkerke,2016,\N,\N,16.0,51.2459,3.175
BEL,Zuienkerke,2017,\N,\N,16.0,51.2459,3.175
BEL,Zuienkerke,2018,\N,\N,16.0,51.2459,3.175
BEL,Zuienkerke,2019,\N,\N,15.0,51.2459,3.175
BEL,Zuienkerke,2020,\N,\N,12.0,51.2459,3.175
BEN,Cotonou,2019,\N,\N,99.0,6.299147,2.332126
BIH,Goražde,2021,26.0,\N,\N,43.6616,18.9775
BIH,Ilidža,2017,\N,\N,31.0,43.8301,18.3111
BIH,Kiseljak,2020,26.0,\N,15.0,44.5237,18.6002
BIH,Kiseljak,2021,27.0,\N,19.0,44.5237,18.6002
BIH,Lukavac,2016,64.0,\N,\N,44.5332,18.5347
BIH,Lukavac,2017,56.0,\N,24.0,44.5332,18.5347
BIH,Lukavac,2018,54.0,\N,24.0,44.5332,18.5347
BIH,Lukavac,2019,43.0,\N,23.0,44.5332,18.5347
BIH,Lukavac,2020,44.0,\N,23.0,44.5332,18.5347
BIH,Lukavac,2021,40.0,\N,26.0,44.5332,18.5347
BIH,Prijedor,2017,\N,\N,14.0,44.97,16.71
BIH,Srbac,2016,\N,\N,12.0,45.07,17.59
BIH,Tuzla,2010,65.0,\N,26.0,44.5376375,18.667508
BIH,Tuzla,2016,66.0,\N,28.0,44.5406,18.6733
BIH,Tuzla,2017,46.0,\N,27.0,44.5406,18.6733
BIH,Tuzla,2018,45.0,\N,23.0,44.5406,18.6733
BIH,Tuzla,2019,42.0,\N,27.0,44.53765,18.6675
BIH,Tuzla,2020,45.0,\N,19.0,44.53765,18.6675
BIH,Tuzla,2021,43.0,\N,25.0,44.53765,18.6675
BIH,Živinice,2017,61.0,\N,\N,44.4541,18.6485
BIH,Živinice,2018,52.0,\N,\N,44.4541,18.6485
BIH,Živinice,2019,\N,\N,23.0,44.4541,18.6485
BIH,Živinice,2020,40.0,\N,20.0,44.4541,18.6485
BIH,Živinice,2021,42.0,\N,25.0,44.4541,18.6485
BRA,Araucaria,2019,\N,\N,23.0,-25.568845,-49.382167
BRA,Betim,2018,\N,\N,11.0,-19.97011167,-44.15947567
BRA,Campos,2014,12.0,\N,\N,-21.76167107,-41.32766342
BRA,Campos dos goitacazes,2012,8.0,\N,\N,-21.761672,-41.327662
BRA,Campos dos goitacazes,2013,9.0,\N,\N,-21.761672,-41.327662
BRA,Campos dos goitacazes,2014,12.0,\N,\N,-21.761672,-41.327662
BRA,Campos dos goitacazes,2015,9.0,\N,\N,-21.761672,-41.327662
BRA,Cantagalo,2019,\N,\N,9.0,-21.972795,-42.288059
BRA,Cariacica,2019,\N,\N,28.0,-20.341901,-40.400502
BRA,Itaguai,2018,\N,\N,14.0,-22.874843,-43.770067
BRA,Niteroi,2013,14.0,\N,\N,-22.880817,-43.078106
BRA,Porto real,2018,\N,\N,7.0,-22.421032,-44.288333
BRA,Rio de janeiro,2018,\N,\N,6.0,-22.907945,-43.7053485
BRA,Rio de janeiro,2019,\N,\N,7.0,-22.907945,-43.7053485
BRA,Sao bernardo do campo,2015,17.0,\N,30.0,-23.670916,-46.584251
BRA,Sao bernardo do campo,2016,17.0,\N,27.0,-23.670916,-46.584251
BRA,Sao caetano do sul,2015,20.0,\N,47.0,-23.618479,-46.556325
BRA,Sao caetano do sul,2016,17.0,\N,35.0,-23.618479,-46.556325
BRA,Volta redonda,2019,\N,\N,21.0,-22.510013,-44.127675
BGR,Gulubovo,2016,\N,\N,10.0,42.1465,25.8754
BGR,Nessebur,2013,\N,\N,15.0,42.659758,27.720956
BGR,Pernik,2016,\N,\N,\N,42.5783,23.114
BGR,Veliko Tarnovo,2016,20.0,\N,\N,43.0742,25.6049
KHM,"Banlung, Ratanakiri Province",2020,21.0,\N,\N,13.743552,106.993592
KHM,"Banlung, Ratanakiri Province",2021,21.0,\N,\N,13.743552,106.993592
KHM,Battambang,2019,25.0,\N,\N,13.107985,103.198384
KHM,Battambang,2020,34.0,\N,\N,13.107985,103.198384
KHM,Battambang,2021,35.0,\N,\N,13.107985,103.198384
KHM,Chbar Mon,2020,21.0,\N,\N,11.46213,104.52355
KHM,Chbar Mon,2021,33.0,\N,\N,11.46213,104.52355
KHM,"Kaeb, Kep Province",2020,9.0,\N,\N,10.477284,104.302367
KHM,"Kaeb, Kep Province",2021,10.0,\N,\N,10.477284,104.302367
KHM,Kampong Cham Province,2020,21.0,\N,\N,11.991941,105.464233
KHM,Kampong Cham Province,2021,30.0,\N,\N,11.991941,105.464233
KHM,Kampong Chhnang,2020,27.0,\N,\N,12.253567,104.668113
KHM,Kampong Chhnang,2021,30.0,\N,\N,12.253567,104.668113
KHM,Kampong Thom,2020,17.0,\N,\N,12.713347,104.883701
KHM,Kampong Thom,2021,17.0,\N,\N,12.713347,104.883701
KHM,Koh Kong,2020,8.0,\N,\N,11.600123,102.992499
KHM,Koh Kong,2021,3.0,\N,\N,11.600123,102.992499
KHM,Kompot,2020,14.0,\N,\N,10.607656,104.181656
KHM,Kompot,2021,13.0,\N,\N,10.607656,104.181656
KHM,Kratie,2020,16.0,\N,\N,12.481321,106.01922
KHM,Kratie,2021,15.0,\N,\N,12.481321,106.01922
KHM,Pailin,2020,9.0,\N,\N,12.85312,102.279711
KHM,Pailin,2021,19.0,\N,\N,12.85312,102.279711
KHM,"Paoy Pet [Poipet], Bonteay Meanchey",2020,17.0,\N,\N,13.639082,102.58328
KHM,"Paoy Pet [Poipet], Bonteay Meanchey",2021,16.0,\N,\N,13.639082,102.58328
KHM,Phnom Penh,2019,22.0,\N,7.0,11.563358,104.930886
KHM,Phnom Penh,2020,18.0,\N,14.0,11.563358,104.930886
KHM,Phnom Penh,2021,19.0,\N,19.0,11.563358,104.930886
KHM,"Phumi Samraong, Otdor Mean Chey Province",2020,15.0,\N,\N,14.193038,103.510297
KHM,"Phumi Samraong, Otdor Mean Chey Province",2021,15.0,\N,\N,14.193038,103.510297
KHM,Preah Vihear,2020,26.0,\N,\N,13.814399,104.98056
KHM,Preah Vihear,2021,24.0,\N,\N,13.814399,104.98056
KHM,Prey Veng,2020,10.0,\N,\N,11.485889,105.322809
KHM,Prey Veng,2021,12.0,\N,\N,11.485889,105.322809
KHM,Pursat,2020,22.0,\N,\N,12.251648,103.921315
KHM,Pursat,2021,19.0,\N,\N,12.251648,103.921315
KHM,"Saen Monourom, Mondulkiri Province",2020,17.0,\N,\N,12.464758,107.178007
KHM,"Saen Monourom, Mondulkiri Province",2021,15.0,\N,\N,12.464758,107.178007
KHM,Siem Reap,2019,21.0,\N,\N,13.37447,103.893995
KHM,Siem Reap,2020,28.0,\N,\N,13.37447,103.893995
KHM,Siem Reap,2021,37.0,\N,\N,13.37447,103.893995
KHM,Sihanouk Vil,2019,32.0,\N,\N,10.727884,103.626288
KHM,Sihanouk Vil,2020,12.0,\N,\N,10.727884,103.626288
KHM,Sihanouk Vil,2021,19.0,\N,\N,10.727884,103.626288
KHM,"Sralab, Tbong Khmom Province",2020,9.0,\N,\N,11.897181,105.782189
KHM,"Sralab, Tbong Khmom Province",2021,7.0,\N,\N,11.897181,105.782189
KHM,Steung Treng,2020,18.0,\N,\N,13.519073,105.97003
KHM,Steung Treng,2021,35.0,\N,\N,13.519073,105.97003
KHM,Svay Rieng,2020,16.0,\N,\N,11.079664,105.799376
KHM,Svay Rieng,2021,26.0,\N,\N,11.079664,105.799376
KHM,Ta Khmau,2019,21.0,\N,\N,11.480917,104.947617
KHM,Ta Khmau,2020,21.0,\N,\N,11.480917,104.947617
KHM,Ta Khmau,2021,20.0,\N,\N,11.480917,104.947617
KHM,Takeo,2020,13.0,\N,\N,10.988188,104.782386
KHM,Takeo,2021,11.0,\N,\N,10.988188,104.782386
CAN,Aamjiwnaang,2018,7.0,\N,11.0,42.912545,-82.416816
CAN,Aamjiwnaang,2019,\N,\N,\N,42.912545,-82.416816
CAN,Aamjiwnaang,2020,7.0,\N,9.0,42.912545,-82.416816
CAN,Abbotsford,2020,6.0,\N,13.0,49.032067,-122.3181715
CAN,Agassiz,2015,6.0,\N,\N,49.238008,-121.762264
CAN,Agassiz,2016,5.0,\N,15.0,49.238008,-121.762264
CAN,Agassiz,2017,7.0,\N,15.0,49.238008,-121.762264
CAN,Agassiz,2018,8.0,\N,15.0,49.238008,-121.762264
CAN,Agassiz,2019,5.0,\N,13.0,49.238008,-121.762264
CAN,Agassiz,2020,7.0,\N,13.0,49.238008,-121.762264
CAN,Airdrie,2018,9.0,\N,13.0,51.26807778,-114.0377944
CAN,Airdrie,2019,6.0,\N,11.0,51.26807778,-114.0377944
CAN,Airdrie,2020,5.0,\N,9.0,51.26807778,-114.0377944
CAN,Anzac,2015,6.0,\N,\N,56.44895,-111.037989
CAN,Anzac,2016,8.0,\N,4.0,56.44928,-111.03722
CAN,Anzac,2017,5.0,\N,4.0,56.44928,-111.03722
CAN,Anzac,2018,6.0,\N,4.0,56.44928,-111.03722
CAN,Anzac,2019,5.0,\N,4.0,56.44928,-111.03722
CAN,Anzac,2020,4.0,\N,4.0,56.44928,-111.03722
CAN,Ardrossan,2016,5.0,\N,11.0,53.554691,-113.144905
CAN,Ardrossan,2017,6.0,\N,13.0,53.554691,-113.144905
CAN,Ardrossan,2019,6.0,\N,13.0,53.554691,-113.144905
CAN,Ardrossan,2020,5.0,\N,13.0,53.554691,-113.144905
CAN,Auclair,2013,3.0,\N,\N,47.73332977,-68.70722198
CAN,Auclair,2015,4.0,\N,\N,47.73333,-68.70722
CAN,Auclair,2016,4.0,\N,\N,47.73333,-68.70722
CAN,Auclair,2017,5.0,\N,\N,47.73333,-68.70722
CAN,Auclair,2018,4.0,\N,\N,47.73333,-68.70722
CAN,Auclair,2019,4.0,\N,\N,47.73333,-68.70722
CAN,Auclair,2020,4.0,\N,\N,47.73333,-68.70722
CAN,Aylesford,2013,5.0,\N,\N,45.07266998,-64.84033203
CAN,Aylesford,2015,6.0,\N,\N,45.07267,-64.84033
CAN,Aylesford,2016,6.0,\N,0.0,45.07267,-64.84033
CAN,Aylesford,2017,7.0,\N,\N,45.07267,-64.84033
CAN,Aylesford,2019,5.0,\N,\N,45.07267,-64.84033
CAN,Aylesford,2020,4.0,\N,\N,45.07267,-64.84033
CAN,Barrie,2013,7.0,\N,\N,44.39221954,-79.70417023
CAN,Barrie,2015,8.0,\N,\N,44.38236,-79.7023
CAN,Barrie,2016,7.0,\N,15.0,44.38231389,-79.70243056
CAN,Barrie,2017,7.0,\N,13.0,44.38231389,-79.70243056
CAN,Barrie,2018,8.0,\N,11.0,44.38231389,-79.70243056
CAN,Barrie,2019,7.0,\N,\N,44.38231389,-79.70243056
CAN,Barrie,2020,7.0,\N,11.0,44.38231389,-79.70243056
CAN,Bathurst,2013,7.0,\N,\N,47.60969162,-65.63350677
CAN,Bathurst,2015,6.0,\N,\N,47.609693,-65.633509
CAN,Bathurst,2016,7.0,\N,4.0,47.609693,-65.633509
CAN,Bathurst,2017,6.0,\N,4.0,47.609693,-65.633509
CAN,Bathurst,2018,6.0,\N,\N,47.609693,-65.633509
CAN,Bathurst,2019,\N,\N,\N,47.609693,-65.633509
CAN,Bathurst,2020,5.0,\N,2.0,47.609693,-65.633509
CAN,Beaverlodge,2013,8.0,\N,\N,55.19633865,-119.3968201
CAN,Beaverlodge,2015,5.0,\N,\N,55.19634,-119.39682
CAN,Beaverlodge,2016,5.0,\N,8.0,55.19634,-119.39682
CAN,Beaverlodge,2017,6.0,\N,6.0,55.19634,-119.39682
CAN,Beaverlodge,2018,8.0,\N,8.0,55.19634,-119.39682
CAN,Beaverlodge,2019,6.0,\N,9.0,55.19634,-119.39682
CAN,Beaverlodge,2020,4.0,\N,8.0,55.19634,-119.39682
CAN,Belleville,2013,7.0,\N,\N,44.15053177,-77.39550018
CAN,Belleville,2015,6.0,\N,\N,44.15053,-77.3955
CAN,Belleville,2016,5.0,\N,9.0,44.15053,-77.3955
CAN,Belleville,2017,6.0,\N,8.0,44.15053,-77.3955
CAN,Belleville,2018,6.0,\N,\N,44.15053,-77.3955
CAN,Belleville,2019,6.0,\N,\N,44.15053,-77.3955
CAN,Belleville,2020,6.0,\N,8.0,44.15053,-77.3955
CAN,Brampton,2013,8.0,\N,\N,43.69874954,-79.78092194
CAN,Brampton,2015,8.0,\N,\N,43.66991,-79.76659
CAN,Brampton,2016,7.0,\N,19.0,43.69875,-79.78092
CAN,Brampton,2017,7.0,\N,15.0,43.669567,-79.76567
CAN,Brampton,2018,\N,\N,\N,43.669567,-79.76567
CAN,Brampton,2019,\N,\N,17.0,43.669567,-79.76567
CAN,Brampton,2020,7.0,\N,13.0,43.669567,-79.76567
CAN,Brandon,2016,5.0,\N,8.0,49.83918,-99.9206
CAN,Brandon,2019,\N,\N,8.0,49.83918,-99.9206
CAN,Brandon,2020,5.0,\N,23.0,49.83918,-99.9206
CAN,Brantford,2013,8.0,\N,\N,43.13861084,-80.29264069
CAN,Brantford,2015,9.0,\N,\N,43.13861,-80.29264
CAN,Brantford,2016,7.0,\N,9.0,43.13861,-80.29264
CAN,Brantford,2017,7.0,\N,8.0,43.13861,-80.29264
CAN,Brantford,2018,8.0,\N,9.0,43.13861,-80.29264
CAN,Brantford,2019,\N,\N,11.0,43.13861,-80.29264
CAN,Brantford,2020,7.0,\N,8.0,43.13861,-80.29264
CAN,Breton,2016,\N,\N,8.0,53.0903,-114.46061
CAN,Breton,2017,\N,\N,6.0,53.0903,-114.46061
CAN,Breton,2018,\N,\N,8.0,53.0903,-114.46061
CAN,Breton,2019,\N,\N,8.0,53.0903,-114.46061
CAN,Breton,2020,\N,\N,6.0,53.0903,-114.46061
CAN,Brossard,2016,8.0,\N,11.0,45.448663,-73.480819
CAN,Brossard,2017,8.0,\N,11.0,45.448663,-73.480819
CAN,Brossard,2018,7.0,\N,11.0,45.448663,-73.480819
CAN,Brossard,2019,7.0,\N,9.0,45.448663,-73.480819
CAN,Brossard,2020,7.0,\N,9.0,45.448663,-73.480819
CAN,Bruderheim,2015,7.0,\N,\N,53.7999878,-112.92781
CAN,Bruderheim,2017,7.0,\N,11.0,53.805629,-112.925851
CAN,Bruderheim,2018,11.0,\N,11.0,53.805629,-112.925851
CAN,Bruderheim,2019,\N,\N,11.0,53.805629,-112.925851
CAN,Bruderheim,2020,7.0,\N,11.0,53.805629,-112.925851
CAN,Buffalo narrows,2017,5.0,\N,2.0,55.834566,-108.403332
CAN,Buffalo narrows,2018,6.0,\N,2.0,55.834566,-108.403332
CAN,Buffalo narrows,2019,4.0,\N,\N,55.834566,-108.403332
CAN,Buffalo Narrows,2020,4.0,\N,2.0,55.834566,-108.403332
CAN,Burlington,2013,9.0,\N,\N,43.31415939,-79.80136108
CAN,Burlington,2015,9.0,\N,\N,43.31511,-79.802639
CAN,Burlington,2016,\N,\N,19.0,43.314575,-79.80275556
CAN,Burlington,2017,\N,\N,19.0,43.314575,-79.80275556
CAN,Burlington,2018,7.0,\N,17.0,43.314575,-79.80275556
CAN,Burlington,2019,\N,\N,\N,43.314575,-79.80275556
CAN,Burlington,2020,6.0,\N,15.0,43.314575,-79.80275556
CAN,Burnaby,2020,6.0,\N,16.0,49.258071,-122.9595467
CAN,Burns lake,2017,7.0,\N,\N,54.230731,-125.764354
CAN,Burns Lake,2020,7.0,\N,\N,54.230731,-125.764354
CAN,Calgary,2015,8.0,\N,\N,51.017172,-114.055785
CAN,Calgary,2016,5.0,\N,23.0,51.021748,-114.0402233
CAN,Calgary,2017,\N,\N,24.0,51.021748,-114.0402233
CAN,Calgary,2018,11.0,\N,30.0,50.993011,-113.989421
CAN,Calgary,2019,8.0,\N,27.0,50.993011,-113.989421
CAN,Calgary,2020,7.0,\N,23.0,51.02289233,-114.039223
CAN,Campbell river,2015,9.0,\N,\N,50.018425,-125.24844
CAN,Campbell river,2017,8.0,\N,\N,50.018425,-125.24844
CAN,Campbell river,2019,6.0,\N,\N,50.018425,-125.24844
CAN,Campbell River,2020,8.0,\N,\N,50.018425,-125.24844
CAN,Cape breton - sydney,2016,6.0,\N,6.0,46.14222,-60.17252
CAN,Cape breton - sydney,2017,6.0,\N,6.0,46.14222,-60.17252
CAN,Cape breton - sydney,2018,4.0,\N,6.0,46.14222,-60.17252
CAN,Cape breton - sydney,2019,5.0,\N,6.0,46.14222,-60.17252
CAN,Cape Breton - Sydney,2020,5.0,\N,6.0,46.14222,-60.17252
CAN,Caroline,2013,4.0,\N,\N,51.95000076,-114.6999969
CAN,Caroline,2015,5.0,\N,\N,51.94687,-114.69744
CAN,Caroline,2016,5.0,\N,6.0,51.94687,-114.69744
CAN,Caroline,2017,6.0,\N,4.0,51.94687,-114.69744
CAN,Caroline,2018,7.0,\N,6.0,51.94687,-114.69744
CAN,Caroline,2019,\N,\N,6.0,51.94687,-114.69744
CAN,Caroline,2020,4.0,\N,4.0,51.94687,-114.69744
CAN,Carrot creek,2016,\N,\N,9.0,53.621062,-115.869155
CAN,Carrot creek,2017,\N,\N,8.0,53.621062,-115.869155
CAN,Carrot creek,2018,\N,\N,9.0,53.621062,-115.869155
CAN,Carrot creek,2019,\N,\N,9.0,53.621062,-115.869155
CAN,Carrot Creek,2020,\N,\N,8.0,53.621062,-115.869155
CAN,Castlegar,2020,11.0,\N,9.0,49.317698,-117.661527
CAN,Charette,2013,8.0,\N,\N,46.44159698,-72.89025116
CAN,Charette,2015,7.0,\N,\N,46.44159722,-72.89235556
CAN,Charette,2016,6.0,\N,\N,46.4416,-72.89241
CAN,Charette,2017,6.0,\N,\N,46.4416,-72.89241
CAN,Charette,2018,6.0,\N,\N,46.4416,-72.89241
CAN,Charette,2019,6.0,\N,\N,46.4416,-72.89241
CAN,Charette,2020,7.0,\N,\N,46.4416,-72.89241
CAN,Charlottetown,2015,4.0,\N,\N,46.233,-63.13667
CAN,Charlottetown,2016,\N,\N,4.0,46.233,-63.13667
CAN,Charlottetown,2017,\N,\N,4.0,46.233,-63.13667
CAN,Charlottetown,2018,\N,\N,4.0,46.233,-63.13667
CAN,Charlottetown,2019,8.0,\N,4.0,46.233,-63.13667
CAN,Charlottetown,2020,7.0,\N,4.0,46.233,-63.13667
CAN,Chatham,2013,8.0,\N,\N,42.40369034,-82.20831299
CAN,Chatham,2015,8.0,\N,\N,42.40369,-82.20831
CAN,Chatham,2016,7.0,\N,9.0,42.40369,-82.20831
CAN,Chatham,2017,6.0,\N,11.0,42.40369,-82.20831
CAN,Chatham,2018,7.0,\N,\N,42.40369,-82.20831
CAN,Chatham,2019,\N,\N,\N,42.40369,-82.20831
CAN,Chatham,2020,7.0,\N,9.0,42.40369,-82.20831
CAN,Chilliwack,2020,6.0,\N,13.0,49.155848,-121.940279
CAN,Cold lake,2013,8.0,\N,\N,54.45800018,-110.1740036
CAN,Cold lake,2015,9.0,\N,\N,54.41401389,-110.2329389
CAN,Cold lake,2016,7.0,\N,8.0,54.41401389,-110.2329389
CAN,Cold lake,2017,5.0,\N,8.0,54.41401389,-110.2329389
CAN,Cold lake,2018,7.0,\N,8.0,54.41401389,-110.2329389
CAN,Cold lake,2019,\N,\N,8.0,54.41401389,-110.2329389
CAN,Cold Lake,2020,5.0,\N,8.0,54.41401389,-110.2329389
CAN,Conklin,2017,4.0,\N,2.0,55.621408,-111.17269
CAN,Conklin,2018,6.0,\N,4.0,55.621408,-111.17269
CAN,Conklin,2019,5.0,\N,2.0,55.621408,-111.17269
CAN,Conklin,2020,4.0,\N,2.0,55.621408,-111.17269
CAN,Coquitlam,2016,\N,\N,17.0,49.288265,-122.79157
CAN,Coquitlam,2018,\N,\N,\N,49.288265,-122.79157
CAN,Coquitlam,2019,\N,\N,19.0,49.288265,-122.79157
CAN,Coquitlam,2020,\N,\N,15.0,49.288265,-122.79157
CAN,Corner brook,2013,6.0,\N,\N,48.95223999,-57.92206955
CAN,Corner brook,2015,6.0,\N,\N,48.95224,-57.92207
CAN,Corner brook,2016,6.0,\N,4.0,48.95224,-57.92207
CAN,Corner brook,2017,7.0,\N,6.0,48.95224,-57.92207
CAN,Corner brook,2018,7.0,\N,6.0,48.95224,-57.92207
CAN,Corner brook,2019,6.0,\N,6.0,48.95224,-57.92207
CAN,Corner Brook,2020,5.0,\N,4.0,48.95224,-57.92207
CAN,Cornwall,2013,8.0,\N,\N,45.01797104,-74.73522186
CAN,Cornwall,2015,7.0,\N,\N,45.01797,-74.7352
CAN,Cornwall,2016,6.0,\N,11.0,45.0179806,-74.7353139
CAN,Cornwall,2017,6.0,\N,9.0,45.0179806,-74.7353139
CAN,Cornwall,2018,6.0,\N,9.0,45.0179806,-74.7353139
CAN,Cornwall,2019,6.0,\N,9.0,45.0179806,-74.7353139
CAN,Cornwall,2020,6.0,\N,9.0,45.0179806,-74.7353139
CAN,Courtenay,2013,17.0,\N,\N,49.68260193,-124.9962234
CAN,Courtenay,2015,9.0,\N,\N,49.682603,-124.996222
CAN,Courtenay,2016,8.0,\N,8.0,49.682603,-124.996222
