city,country_name,aqi_value,pm25_aqi_value,lat,lng
Daugavpils,Latvia,34,26,55.875,26.5356
Dolneni,Republic of North Macedonia,59,59,41.4264,21.4536
Elkton,United States of America,39,39,39.6066,-75.8209
Merrimack,United States of America,30,22,42.8547,-71.5188
New Amsterdam,Guyana,61,61,6.25,-57.5167
Newburgh,United States of America,55,55,41.5531,-74.0599
Paris,United States of America,72,72,48.8567,2.3522
Paris,United States of America,72,72,33.6688,-95.546
Paris,United States of America,72,72,36.2933,-88.3065
Paris,United States of America,72,72,38.2016,-84.2718
Paris,United States of America,72,72,39.6148,-87.6903
Praia,Cabo Verde,40,27,14.918,-23.509
Sokol,Russian Federation,46,46,59.4667,40.1167
Syracuse,Italy,56,56,43.0407,-76.1437
Syracuse,Italy,56,56,41.0859,-112.0698
Geesthacht,Germany,33,32,53.4375,10.3675
Golyshmanovo,Russian Federation,48,48,56.3819,68.3715
Itupiranga,Brazil,37,37,-5.135,-49.3269
Bo,Sierra Leone,50,50,7.9564,-11.74
Bo,Sierra Leone,50,50,20.6736,105.5311
Brandon,United States of America,64,64,27.9367,-82.3
Brandon,United States of America,64,64,49.8483,-99.95
Brandon,United States of America,64,64,32.2778,-89.9896
Brandon,United States of America,64,64,43.5928,-96.5799
Brandon,United States of America,64,64,52.4474,0.6242
Castel Maggiore,Italy,37,34,44.5667,11.3667
Abbeville,United States of America,41,41,50.1058,1.8358
Abbeville,United States of America,41,41,29.9751,-92.1265
Arzano,Italy,52,38,40.9167,14.2667
Ashiya,Japan,48,19,34.7278,135.3033
Ashiya,Japan,48,19,33.8938,130.6639
Bad Urach,Germany,39,39,48.4931,9.3986
Bad Windsheim,Germany,41,41,49.5,10.4167
Dano,Burkina Faso,38,38,11.1436,-3.0628
Diu,,128,128,20.715,70.9844
Cullinan,South Africa,262,262,-25.6728,28.5208
Curchorem,India,79,79,15.25,74.1
Formia,,47,32,41.2667,13.6167
Chiavari,Italy,42,21,44.3167,9.3333
Harlow,United Kingdom of Great Britain and Northern Ireland,52,52,51.779,0.128
Khowai,India,63,63,24.065,91.605
Kunming,China,49,49,25.0433,102.7061
La Grange Park,United States of America,59,59,41.8308,-87.8723
Ladenburg,Germany,53,53,49.4667,8.6167
Las Palmas,Spain,37,16,28.1272,-15.4314
Magione,Italy,38,23,43.15,12.2
Rietberg,Germany,28,28,51.8,8.4333
Niigata,Japan,42,31,37.9161,139.0364
Nonantola,Italy,57,57,44.6777,11.043
Novovoronezh,Russian Federation,52,52,51.3167,39.2167
Allen Park,United States of America,51,51,42.2595,-83.2107
Sibu,Malaysia,61,61,2.3,111.8167
Pinhal Novo,Portugal,42,42,38.631,-8.914
Solihull,United Kingdom of Great Britain and Northern Ireland,49,49,52.413,-1.778
Spanaway,United States of America,50,50,47.0979,-122.4233
Dongtai,China,159,121,32.8534,120.3037
Erechim,Brazil,27,27,-27.6339,-52.2739
Gediz,Turkey,46,36,39.0417,29.41
El Cajon,United States of America,71,71,32.8017,-116.9604
Alderwood Manor,United States of America,62,62,47.8146,-122.2672
Anadyr,Russian Federation,18,9,64.7333,177.5167
Appleton,United States of America,56,56,44.278,-88.3892
Appleton,United States of America,56,56,53.3508,-2.5441
Armavir,Russian Federation,48,28,45.0,41.1167
Armavir,Russian Federation,48,28,40.15,44.04
Augusto Correa,Brazil,22,22,-1.0219,-46.645
Avarua,New Zealand,28,12,-21.207,-159.771
Avigliano,Italy,54,40,40.7314,15.7166
Aylesbury,United Kingdom of Great Britain and Northern Ireland,34,34,51.8168,-0.8124
Correntina,Brazil,11,3,-13.3428,-44.6369
Cottage Grove,United States of America,51,51,44.8161,-92.9274
Cottage Grove,United States of America,51,51,43.796,-123.0573
College Station,United States of America,122,122,30.5852,-96.2959
Herzogenaurach,Germany,61,61,49.57,10.8819
Hibbing,United States of America,54,54,47.398,-92.9486
Hofgeismar,Germany,53,53,51.4833,9.4
Impruneta,Italy,74,42,43.6833,11.25
Jhelum,Pakistan,168,168,32.9425,73.7256
Jinotepe,Nicaragua,37,37,11.8472,-86.1997
Kalmunai,Sri Lanka,56,56,7.4167,81.8167
Kaspiysk,Russian Federation,54,54,42.8803,47.6383
Kazanlak,Bulgaria,56,56,42.6167,25.4
Delicias,Mexico,72,72,28.1931,-105.4717
Safety Harbor,,88,14,28.008,-82.6964
Courcouronnes,France,74,74,48.6239,2.4294
Boksitogorsk,Russian Federation,29,9,59.4833,33.8333
Bruges,France,42,22,51.2089,3.2242
Bruges,France,42,22,44.8828,-0.6125
Campana,Argentina,54,54,-34.1667,-58.9167
Canandaigua,United States of America,43,43,42.8608,-77.3182
Caravaggio,Italy,86,86,45.4978,9.6431
Carlow,Ireland,50,50,52.8306,-6.9317
Palladam,India,50,50,10.99,77.2
Pedra Branca,Brazil,30,30,-5.4539,-39.7169
Morales,Guatemala,53,53,15.4725,-88.8414
Morales,Guatemala,53,53,2.7603,-76.6339
Morales,Guatemala,53,53,8.3133,-73.8719
Mandan,United States of America,47,47,46.829,-100.887
Huy,Belgium,35,35,50.5167,5.2333
Ischia,,56,38,40.75,13.95
Jiaohe,China,66,66,38.0228,116.2845
Karcag,Hungary,67,67,47.3111,20.9161
Key West,,28,28,24.5642,-81.7775
Gubbio,Italy,57,57,43.35,12.5667
Hempstead,United States of America,121,121,40.6629,-73.6089
Freienbach,Switzerland,41,41,47.2,8.75
Fresnes,France,72,72,48.755,2.3221
Geretsried,Germany,54,54,47.8667,11.4667
Hukeri,India,62,62,16.23,74.6
Eilenburg,Germany,67,67,51.4608,12.6358
Ferrol,Spain,28,28,43.4844,-8.2328
Frechen,Germany,55,55,50.9167,6.8167
Neiva,Colombia,43,43,2.9345,-75.2809
Niihama,Japan,51,51,33.9667,133.2833
Odorheiu Secuiesc,Romania,53,53,46.3139,25.3017
Sonepur,India,155,155,20.8333,83.9167
South Shields,United Kingdom of Great Britain and Northern Ireland,43,43,54.995,-1.43
Sremska Mitrovica,Serbia,65,58,44.97,19.6125
Teykovo,Russian Federation,38,14,56.8547,40.5411
Turlock,United States of America,46,46,37.5053,-120.8588
Tuxtla,Mexico,47,47,16.7528,-93.1167
Tynda,Russian Federation,500,475,55.1667,124.7167
Tartu,Estonia,35,17,58.3833,26.7167
Kankakee,United States of America,64,64,41.102,-87.8643
Kokomo,United States of America,54,54,40.464,-86.1277
Le Bourget,France,68,68,48.9344,2.4244
Limbe,Cameroon,42,42,4.0167,9.2167
Jakarta,Indonesia,197,155,-6.175,106.8275
Pop,Uzbekistan,138,138,40.8736,71.1089
Periyakulam,India,121,121,10.12,77.55
Palu,Indonesia,50,50,-0.895,119.8594
Palu,Indonesia,50,50,38.7039,39.9511
Serravalle Pistoiese,Italy,71,43,43.9,10.8333
Villacidro,Italy,63,21,39.4578,8.7424
Warangal,India,164,164,17.9689,79.5941
Weinheim,Germany,64,64,49.55,8.6667
Westland,United States of America,57,57,42.3192,-83.3805
Bastos,Brazil,23,23,-21.9167,-50.7333
Buford,United States of America,79,79,34.1192,-83.9903
Burghausen,Austria,67,67,48.1667,12.8333
Canoinhas,Brazil,29,29,-26.1769,-50.39
Ban Chang,Thailand,52,52,12.7208,101.0669
Basseterre,Saint Kitts and Nevis,90,90,17.3,-62.7333
Best,Netherlands,30,28,51.5167,5.4
Cabrero,Chile,65,65,-37.0333,-72.4
Bagheria,,81,81,38.0833,13.5
Mouscron,Belgium,48,48,50.7333,3.2167
Nagai,Japan,57,57,38.1075,140.0405
Nampa,United States of America,63,63,43.5844,-116.5638
Massapequa Park,United States of America,68,68,40.6817,-73.4496
Lajedo,Brazil,29,29,-8.6639,-36.32
Lakeville,United States of America,37,37,44.6774,-93.252
Lakeville,United States of America,37,37,41.831,-70.9594
Legnica,Poland,70,70,51.2083,16.1603
Manica,Mozambique,45,45,-18.9344,32.8756
Lombard,United States of America,67,67,41.8741,-88.0157
Lucca,Italy,58,58,43.8417,10.5028
Liverpool,United Kingdom of Great Britain and Northern Ireland,46,46,53.4075,-2.9919
Leipzig,Germany,62,62,51.34,12.375
Navahrudak,Belarus,31,14,53.5833,25.8167
Murska Sobota,Slovenia,74,74,46.6667,16.1667
Moline,United States of America,77,77,41.4821,-90.492
Phra Pradaeng,Thailand,70,70,13.6592,100.5331
Pogradec,Albania,44,39,40.9,20.65
Cottonwood Heights,United States of America,51,51,40.6137,-111.8144
Cuernavaca,Mexico,194,194,18.9186,-99.2342
Chatan,Japan,32,26,26.32,127.7639
Glinde,Germany,34,25,53.5406,10.2111
Guiguinto,Philippines,71,71,14.8333,120.8833
Itambacuri,Brazil,29,29,-18.0364,-41.683
Heubach,Germany,29,28,48.7881,9.9333
Yicheng,China,153,90,31.3697,119.8239
Yicheng,China,153,90,31.7117,112.2551
Yugawara,Japan,42,36,35.1479,139.1083
Zaltbommel,Netherlands,39,39,51.8,5.25
Zwolle,Netherlands,31,31,52.5167,6.1
Wiesmoor,Germany,38,33,53.4,7.7333
Woodinville,United States of America,59,59,47.757,-122.1477
Harpanahalli,India,50,50,14.7877,75.9886
Hellevoetsluis,Netherlands,37,30,51.8167,4.1333
Highland Village,United States of America,68,68,33.0897,-97.0615
Kendale Lakes,United States of America,34,28,25.7081,-80.4078
Kerpen,Germany,56,56,50.8719,6.6961
Reutlingen,Germany,62,62,48.4833,9.2167
Puyallup,United States of America,54,54,47.1793,-122.2902
Pacho,Colombia,65,65,5.1306,-74.1583
Palma Campania,Italy,71,56,40.8667,14.55
Parker,United States of America,46,46,39.5084,-104.7753
Parker,United States of America,46,46,34.8513,-82.4512
Teignmouth,,37,37,50.5515,-3.4886
Tlalmanalco,Mexico,197,197,19.2044,-98.8025
Tonbridge,United Kingdom of Great Britain and Northern Ireland,34,26,51.1987,0.2764
Torquay,,36,36,50.47,-3.53
Torquay,,36,36,-38.3333,144.3167
Turmero,Venezuela (Bolivarian Republic of),86,86,10.2283,-67.4753
Urbiztondo,Philippines,119,119,15.8227,120.3295
Vulcan,Romania,46,39,45.3811,23.2914
Sutton Coldfield,United Kingdom of Great Britain and Northern Ireland,33,33,52.563,-1.822
Tachikawa,Japan,83,83,35.6942,139.4197
Bariri,Brazil,66,66,-22.0744,-48.7403
Bend,United States of America,36,36,44.0563,-121.3095
Bhilai,India,160,160,21.3667,81.7167
Bhilai,India,160,160,21.21,81.38
Bilbao,Spain,40,18,43.2569,-2.9236
Carira,Brazil,21,13,-10.3581,-37.7008
Castillejos,Philippines,102,102,14.9333,120.2
Cincinnati,United States of America,46,39,39.1413,-84.506
Clermont,United States of America,95,17,28.5325,-81.7208
Clermont,United States of America,95,17,49.3789,2.4125
Kyle,United States of America,30,30,29.9932,-97.8852
Lauderhill,United States of America,35,28,26.1605,-80.2241
Miami Springs,United States of America,35,31,25.8195,-80.2894
Montecristi,Ecuador,56,56,-1.05,-80.6667
Nanaimo,Canada,38,23,49.1642,-123.9364
Nisko,Poland,65,65,50.52,22.1394
Oignies,France,49,49,50.4692,2.9936
Doha,Qatar,164,144,25.2867,51.5333
Altena,Germany,55,55,51.3,7.6667
Ashington,United Kingdom of Great Britain and Northern Ireland,43,43,55.181,-1.568
Asino,Russian Federation,31,31,57.0,86.1333
Astara,Iran (Islamic Republic of),80,80,38.4561,48.8786
Detmold,Germany,49,49,51.9378,8.8833
El Cerrito,United States of America,46,46,37.9196,-122.3025
El Cerrito,United States of America,46,46,3.6667,-76.1667
Coalinga,United States of America,32,18,36.142,-120.3242
Senago,Italy,91,91,45.5833,9.1333
Sevierville,United States of America,53,12,35.8872,-83.5678
Shatura,Russian Federation,40,31,55.5667,39.55
Simmerath,Germany,55,55,50.6,6.2997
South Jordan,United States of America,44,43,40.557,-111.9784
Austintown,United States of America,38,34,41.0932,-80.7405
Arauco,Chile,50,50,-37.25,-73.3167
Yingkou,China,74,74,40.6653,122.2297
Yarumal,Colombia,73,73,7.0,-75.5
Yarumal,Colombia,73,73,7.0306,-75.5905
Charlton,United States of America,66,66,42.1351,-71.968
Chebarkul,Russian Federation,33,19,54.9833,60.3667
Binzhou,China,182,135,37.3806,118.0125
Carnoustie,United Kingdom of Great Britain and Northern Ireland,29,10,56.501,-2.71
Brenham,United States of America,103,103,30.1584,-96.3966
Lerma,Mexico,126,126,19.2847,-99.5119
Lerma,Mexico,126,126,19.8,-90.6
Lessines,Belgium,35,35,50.7167,3.8333
Medicina,Italy,40,27,44.4833,11.6333
Nieuwkoop,Netherlands,34,28,52.1833,4.7667
Nivelles,Belgium,40,40,50.5833,4.3167
Takikawa,Japan,31,16,43.5578,141.9104
Tabuk,Saudi Arabia,175,175,17.4069,121.4425
Tabuk,Saudi Arabia,175,175,17.4084,121.2785
Talagante,Chile,251,251,-33.6667,-70.8667
Baar,Switzerland,52,52,47.2,8.5167
Berdsk,Russian Federation,42,37,54.75,83.1
Prague,Czechia,81,81,50.0875,14.4214
Phuntsholing,India,60,60,26.85,89.3833
Northlake,United States of America,66,66,41.9142,-87.9054
Yelabuga,Russian Federation,53,53,55.7667,52.0833
Zelzate,Belgium,58,58,51.2,3.8167
Groton,United States of America,30,30,41.3598,-72.0293
Groton,United States of America,30,30,42.6137,-71.5614
Vannes,France,59,59,47.6559,-2.7603
Tyumen,Russian Federation,32,27,57.15,65.5333
Virton,Belgium,58,58,49.5675,5.5325
Hugo,United States of America,51,51,45.1671,-92.9588
Cheshire,United States of America,59,59,41.5113,-72.9036
Draper,United States of America,38,38,40.4957,-111.8605
Toguchin,Russian Federation,42,37,55.2333,84.4167
Fort Washington,United States of America,51,51,38.7339,-77.0069
Mioveni,Romania,47,47,44.9569,24.9406
Masterton,New Zealand,13,11,-40.97,175.65
Ahaus,Germany,54,54,52.0667,7.0
Douala,Cameroon,79,79,4.05,9.7
East Hanover,United States of America,71,71,40.8192,-74.3638
East Meadow,United States of America,65,65,40.7197,-73.5604
Elbeuf,France,53,53,49.2858,1.0083
Frankfurt,Germany,39,39,50.1106,8.6822
Pasacao,Philippines,53,53,13.5103,123.0419
Panna,India,203,203,24.72,80.2
Savannah,United States of America,74,74,32.0286,-81.1821
Sendhwa,India,152,152,21.6847,75.0953
Punjai Puliyampatti,India,46,46,11.3516,77.1667
Key Biscayne,,60,60,25.6908,-80.1653
Kirovsk,Russian Federation,27,7,48.6333,38.65
Kirovsk,Russian Federation,27,7,67.6167,33.65
Kirovsk,Russian Federation,27,7,59.8667,30.9833
Szczecin,Poland,34,34,53.4325,14.5481
Taviano,Italy,68,68,39.9833,18.0833
Thiers,France,36,36,45.8564,3.5475
Toktogul,Kyrgyzstan,84,84,41.8722,72.9389
Chichli,India,152,152,22.8336,78.8261
Szczytno,Poland,34,34,53.5667,20.9833
Adelanto,United States of America,79,79,34.5814,-117.4397
Algeciras,Spain,40,40,36.1275,-5.4539
Algeciras,Spain,40,40,2.5333,-75.3167
Balen,Belgium,36,36,51.1667,5.15
Lubao,Democratic Republic of the Congo,99,99,14.9333,120.6
Lubao,Democratic Republic of the Congo,99,99,-5.385,25.745
Delfzijl,Netherlands,30,27,53.3333,6.9167
Kuching,Malaysia,46,46,1.5575,110.3439
Montrouge,France,31,31,48.8172,2.3219
West Odessa,United States of America,58,58,31.8389,-102.5003
Wyoming,United States of America,74,74,42.8908,-85.7066
Wyoming,United States of America,74,74,39.2297,-84.4816
Zhmerynka,Ukraine,72,72,49.05,28.1
Cahors,France,40,40,44.4475,1.4406
Schkeuditz,Germany,31,31,51.4,12.2167
Seltso,Russian Federation,44,44,53.3678,34.0978
Sesto San Giovanni,Italy,62,62,45.5333,9.2333
Agartala,India,125,125,23.8333,91.2833
Almenara,Brazil,28,28,-16.1005,-40.7101
Balagtas,Philippines,71,71,14.8145,120.9085
Beroun,Czechia,59,59,49.9642,14.0739
Bondoukou,Côte d'Ivoire,27,27,8.0333,-2.8
Centerville,United States of America,45,42,39.6339,-84.1449
Centerville,United States of America,45,42,40.9284,-111.8848
Santa Comba,Spain,30,28,43.0383,-8.8142
Villa Elisa,Paraguay,24,24,-25.5075,-57.5725
Villa Elisa,Paraguay,24,24,-32.1667,-58.4
Vinhedo,Brazil,72,72,-23.03,-46.975
Webster,United States of America,48,48,43.2294,-77.4454
Webster,United States of America,48,48,42.0521,-71.8485
Webster,United States of America,48,48,29.5317,-95.1188
Werota,Ethiopia,54,54,11.9167,37.7
Xalapa,Mexico,52,52,19.54,-96.9275
Yartsevo,Russian Federation,37,16,55.0667,32.7
Zima,Russian Federation,34,34,53.9167,102.05
Bunia,Democratic Republic of the Congo,51,51,1.5667,30.25
San Narciso,Philippines,69,69,13.5677,122.5667
San Narciso,Philippines,69,69,15.0167,120.0833
Salaya,India,153,153,13.8023,100.3208
Teluknaga,Indonesia,188,163,-6.0989,106.6381
Tuxtepec,Mexico,84,84,18.1,-96.1167
Villas,United States of America,46,46,26.5504,-81.8678
Villas,United States of America,46,46,39.0157,-74.935
Virginia,South Africa,160,160,-28.1064,26.8622
Vryheid,South Africa,92,92,-27.7669,30.8
Vyazma,Russian Federation,32,11,55.2107,34.2912
Weinsberg,Germany,51,51,49.1518,9.2857
Francavilla Fontana,Italy,78,78,40.5333,17.5833
Gaborone,Botswana,71,71,-24.6581,25.9122
Ginowan,Japan,99,40,26.2817,127.7783
Chenzhou,China,126,126,25.7989,113.0267
Laja,Chile,57,57,-37.2667,-72.7
Luau,Angola,54,54,-10.7044,22.2283
Mbalmayo,Cameroon,49,49,3.5167,11.5
Alsdorf,Germany,43,43,50.8833,6.1667
Bafra,Turkey,48,14,41.5722,35.9147
Ban Pong,Thailand,39,39,13.8174,99.883
Binningen,Switzerland,87,87,47.5333,7.5667
Bluefield,United States of America,36,18,37.2608,-81.2143
Boryslav,Ukraine,80,80,49.2881,23.4267
Martellago,Italy,86,86,45.5467,12.1575
Muri,India,186,186,46.9333,7.4833
Forquilhinha,Brazil,45,45,-28.7469,-49.4719
Holly Hill,United States of America,43,43,29.2442,-81.0465
Enterprise,United States of America,81,81,36.0091,-115.2278
Enterprise,United States of America,81,81,31.3275,-85.8463
Greenwich,United States of America,58,58,41.0665,-73.6368
Halifax,United Kingdom of Great Britain and Northern Ireland,53,53,44.6475,-63.5906
Halifax,United Kingdom of Great Britain and Northern Ireland,53,53,53.725,-1.863
Manturovo,Russian Federation,50,50,58.3333,44.7667
Peniche,,30,19,39.35,-9.3667
Darnah,Libya,53,33,32.7667,22.6333
Wukari,Nigeria,91,91,7.8704,9.78
Yilan,China,46,46,24.75,121.75
Zvolen,Slovakia,69,69,48.5706,19.1175
Lavras,Brazil,44,44,-21.245,-45.0
Manggar,Indonesia,34,34,-2.89,108.27
Vanadzor,Armenia,30,30,40.8128,44.4883
Victorville,United States of America,74,74,34.5277,-117.3536
Placetas,Cuba,55,55,22.3158,-79.6556
Suhum,Ghana,84,84,6.0333,-0.45
Urbana,United States of America,47,47,40.1107,-88.1973
Urbana,United States of America,47,47,39.3274,-77.3423
Urbana,United States of America,47,47,40.1085,-83.7541
Varberg,Sweden,40,20,57.1167,12.2167
Yurga,Russian Federation,49,49,55.7231,84.8861
Zaragoza,Mexico,49,49,41.65,-0.8833
Zaragoza,Mexico,49,49,15.4492,120.7933
Zaragoza,Mexico,49,49,14.6498,-90.8902
Zaragoza,Mexico,49,49,7.494,-74.871
Zaragoza,Mexico,49,49,28.4869,-100.9175
Zaragoza,Mexico,49,49,17.9487,-94.6436
Zaragoza,Mexico,49,49,13.5833,-89.2833
Werdohl,Germany,34,26,51.2667,7.7667
Witten,Germany,34,27,51.4333,7.3333
Xingyi,China,78,78,25.091,104.9011
Xuanzhou,China,156,111,30.9475,118.7518
Waldorf,United States of America,67,67,38.6085,-76.9194
Omaruru,Namibia,35,35,-21.4333,15.9333
Palanga,Lithuania,35,35,55.9167,21.0667
Lehrte,Germany,57,57,52.3667,9.9667
Licheng,China,135,135,31.4174,119.4786
Licheng,China,135,135,24.4935,110.3902
Snellville,United States of America,86,86,33.8562,-84.0038
Sojat,India,178,178,25.92,73.67
Agoo,Philippines,54,54,16.322,120.3647
Alpen,Germany,40,40,51.575,6.5125
Arequipa,Peru,57,57,-16.4,-71.5333
Yingzhong,China,131,90,32.2381,119.8133
Zarzal,Colombia,73,73,4.3983,-76.0772
Trossingen,Germany,42,42,48.0756,8.6361
Vesele,Ukraine,40,27,47.0189,34.9212
Lisse,Netherlands,40,40,52.25,4.55
Kolkwitz,Germany,33,27,51.7496,14.2457
Sagauli,India,253,253,26.7833,84.7333
Sallanches,France,28,25,45.9364,6.6319
Urussanga,Brazil,43,43,-28.5178,-49.3208
Valenzano,Italy,49,37,41.05,16.8833
Tremelo,Belgium,37,37,50.9911,4.7044
Zollikon,Switzerland,32,32,47.3422,8.5783
Zottegem,Belgium,36,36,50.8667,3.8
Saint Petersburg,United States of America,54,54,59.95,30.3167
Surigao,Philippines,53,53,9.7897,125.4958
Tame,Colombia,20,20,6.4667,-71.7333
Tampa,United States of America,67,67,27.9945,-82.4447
Tashtagol,Russian Federation,32,29,52.7667,87.8667
Somers Point,United States of America,35,29,39.3167,-74.6066
Kalisz,Poland,34,34,51.7575,18.08
Halberstadt,Germany,38,26,51.8958,11.0467
Nauta,Peru,32,32,-4.5083,-73.5833
Nha Trang,Viet Nam,65,65,12.245,109.1917
Oklahoma City,United States of America,53,53,35.4676,-97.5136
Schererville,United States of America,72,72,41.4861,-87.4442
Tervuren,Belgium,44,44,50.8167,4.5
Thetford Mines,Canada,40,22,46.1,-71.3
Smithtown,United States of America,72,72,40.8663,-73.2164
Tarusa,Russian Federation,41,41,54.7333,37.1833
Bataysk,Russian Federation,45,20,47.1667,39.7333
Beausoleil,Monaco,56,42,43.7419,7.4236
Berga,Spain,40,35,42.1,1.8456
Caldwell,United States of America,41,41,40.8389,-74.2776
Caldwell,United States of America,41,41,43.6453,-116.6594
Esplanada,Brazil,15,15,-11.7958,-37.945
Angatuba,Brazil,18,18,-23.4903,-48.4128
Manzanillo,,29,29,19.0522,-104.3158
Manzanillo,,29,29,20.3397,-77.1086
Kilinochchi,Sri Lanka,59,59,9.4004,80.3999
San Estanislao,Paraguay,56,56,-24.65,-56.4333
San Estanislao,Paraguay,56,56,10.4,-75.15
Treviso,Italy,73,73,45.6722,12.2422
Teruel,Spain,54,54,40.3456,-1.1065
Teruel,Spain,54,54,2.75,-75.5667
Texarkana,United States of America,51,51,33.45,-94.0847
Texarkana,United States of America,51,51,33.436,-93.9959
Torrance,United States of America,86,86,33.8346,-118.3416
Limburgerhof,Germany,62,62,49.4222,8.3919
Almolonga,Guatemala,90,90,14.8122,-91.4944
Kristinehamn,Sweden,32,13,59.3,14.1167
Newark,United States of America,67,67,40.7245,-74.1725
Newark,United States of America,67,67,40.0706,-82.425
Newark,United States of America,67,67,37.5201,-122.0307
